ind,iid,quarter,s,base_ai,large_share,tier_econ,tier_bal,tier_flag,tier_reason,vintage,z_agent,a_single,a_agent,a_multi,B_hw,B_el,ln_p_nom,ln_eta,ln_p_adj,scale0,u_shock,eps_i,ln_T_std,ln_T_phy,T_phy_wanyi,T_std_wanyi,p_nom,p_adj,eta,spend_yi,ln_E
软件与信息技术服务,0,2025Q3,10,0.4237890633455348,0.3073840922988697,0.5087137719893322,0.2990078531721526,0.13794085679956783,0.05433751803894728,0.8588482652711922,1.0070289763151727,0.6068240079777651,0.3424552739314364,0.050720718090798436,-0.05746650350685478,-0.01858530652030322,-0.08804463356677893,1.9617989217271683,-2.0498435552939474,0.04698040661405811,-0.01024378029171685,-1.8357232623871087,5.86015495221204,3.898356030484872,49.32129970707308,350.7784937125391,0.9157200039612362,0.1287550450574268,7.11210969288862,0.4516450076313428,-0.7948587890699982
软件与信息技术服务,0,2025Q4,11,0.4237890633455348,0.3073840922988697,0.5551488942975582,0.25479997386321007,0.13672801822495972,0.05332311361427191,0.8450446664081086,1.2088603234625308,0.4761827734351647,0.453070566373195,0.07074666019164032,0.04640075131706012,0.005340250625466773,0.12005250183485619,1.9183438425303199,-1.7982913406954637,0.04698040661405811,-0.1538774278200324,-1.8357232623871087,5.59148206841045,3.67313822588013,39.37528069491485,268.1327164075238,1.1275560487868457,0.16558156913889135,6.809671237268208,0.44397835920231155,-0.8119794582731051
软件与信息技术服务,0,2026Q1,12,0.4237890633455348,0.3073840922988697,0.5806346689034949,0.2571182214268959,0.10639895850993562,0.055848151159673495,0.7716436482447769,1.131030795359733,0.5288128587188153,0.4088882585693624,0.06229888271182229,0.012475425404468332,0.015150966703827567,-0.07224542360556742,1.8528917770541407,-1.925137200659708,0.04698040661405811,-0.36239282890613866,-1.8357232623871087,5.795394465809428,3.9425026887552876,51.547447219178586,328.7818516047667,0.930302549585587,0.14585574397907267,6.37823732001303,0.4795472157263031,-0.7349129208383712
软件与信息技术服务,0,2026Q2,13,0.4237890633455348,0.3073840922988697,0.6097789750500093,0.23467723091144055,0.0945227306269839,0.061021063411566295,0.5577046078159504,1.279988780180974,0.4234292028433395,0.49776288982221895,0.07880790733444154,-0.04137978823615296,0.028422587334448423,0.1283272026202295,1.5715920877008283,-1.4432648850805987,0.04698040661405811,-0.1554905329466043,-1.8357232623871087,5.474508954870555,3.902916867169727,49.54675985275293,238.53330754885957,1.1369249466647744,0.236155478167195,4.814306894290406,0.5633094730300351,-0.573926116198135
互联网平台,1,2023Q1,0,-0.46232747270277513,0.29148197681328897,0.39329599463850273,0.30638864535186977,0.22881079584529296,0.07150456416433462,0.3816794061645167,0.14842000511827322,0.965,0.03,0.005,0.13754265020487877,-0.04279408964713674,2.6426202305635536,0.262506326251965,2.3801139043115884,0.05847966720374679,-0.25996966919978753,-1.637827205046192,-3.2626605182275834,-3.5251668444795485,0.029446893907538393,0.03828640072788723,14.049969578745307,10.806133659048859,1.3001846934384453,0.0041372796358945495,-5.487716799904087
互联网平台,1,2023Q2,1,-0.46232747270277513,0.29148197681328897,0.39189218242344737,0.34182595933909027,0.2035947633569398,0.06268709488052258,0.3065134489768747,0.40004887812718526,0.8911427379829322,0.09382764101984568,0.015029620997222104,0.04147045956478945,0.003936918783714195,2.093449118713491,0.4468685191714174,1.6465805995420737,0.05847966720374679,-0.41254803624408454,-1.637827205046192,-2.7127844496842384,-3.1596529688556556,0.04244046668896281,0.0663517960205886,8.112849142606047,5.1892054840914,1.563408727497435,0.0034431310378935233,-5.671374036130256
互联网平台,1,2023Q3,2,-0.46232747270277513,0.29148197681328897,0.3746520647022899,0.35329827201451325,0.20682132856769278,0.0652283347155041,0.16899238976580366,0.6536833490198725,0.7976052958234285,0.17371967399324326,0.02867503018332819,0.01152036863387551,0.009806404135881325,1.9969233612627544,0.5741336970321094,1.422789664230645,0.05847966720374679,0.17718527138776735,-1.637827205046192,-1.902865864795769,-2.476999561827878,0.08399486929481706,0.14914058941299177,7.3663575781838935,4.1486777301454225,1.7755916601229187,0.006187362419584412,-5.085246386553215
互联网平台,1,2023Q4,3,-0.46232747270277513,0.29148197681328897,0.38653126063406357,0.3196174826313323,0.21265233023012417,0.08119892650447987,0.5288985632964516,1.010690748277624,0.6250977100548638,0.31828489726211884,0.05661739268301733,0.009985782830702727,0.0009126457708910265,1.3620375750734512,1.2282347822349993,0.13380279283845198,0.05847966720374679,-0.054107043248220535,-1.637827205046192,-0.36752911162120194,-1.5957638938562013,0.20275358711117306,0.6924431683720009,3.904140181580952,1.143167356624342,3.4151956482640338,0.007915784264004045,-4.838896504770841
互联网平台,1,2024Q1,4,-0.46232747270277513,0.29148197681328897,0.407153723936852,0.3365402582534197,0.19552881557994933,0.060777202229778886,0.649200817448922,1.0961157266067505,0.5714941547842038,0.36423292524977224,0.06427291996602393,0.02420644089728058,0.004673756355702663,0.9187528967876671,1.4857114337119726,-0.5669585369243054,0.05847966720374679,-0.16641000535039807,-1.637827205046192,0.6200510355090292,-0.8656603982029434,0.420773582734131,1.859022915606151,2.506162996326968,0.5672480817894411,4.418107485566147,0.01054527182880203,-4.552077687403368
互联网平台,1,2024Q2,5,-0.46232747270277513,0.29148197681328897,0.4093197148914712,0.36327934130865525,0.18027871493530603,0.047122228864567614,0.6169185552599667,1.067183069826915,0.5858563369908156,0.3537120587797231,0.060431604229461235,0.007058036947505619,-0.024328848121233294,0.5944530642026972,1.4917070713174483,-0.8972540071147511,0.05847966720374679,-0.22978750411787122,-1.637827205046192,1.6965995132158074,0.2048924418983591,1.2273930417976815,5.455364918597652,1.8120396045592286,0.407687631402216,4.444676426230623,0.0222408480209782,-3.805824679887035
互联网平台,1,2024Q3,6,-0.46232747270277513,0.29148197681328897,0.4832672465021896,0.2792752662414625,0.1683296157481644,0.06912787150818352,0.6136743655146222,1.1470228394860187,0.5343199157371223,0.39733788498171685,0.06834219928116084,0.09950951142760811,-0.022803452850132026,0.8007867926045159,1.5068976703620889,-0.706110877757573,0.05847966720374679,-0.09116370884320721,-1.637827205046192,1.8534731229040635,0.34657545254197475,1.4142161960117274,6.381946359821833,2.227292656669074,0.4935599847955049,4.51270914434423,0.03149873348319392,-3.4578079408416005
互联网平台,1,2024Q4,7,-0.46232747270277513,0.29148197681328897,0.5116811111002718,0.24663848426396162,0.188892794010484,0.05278761062528248,0.7417237167295978,1.0439734386777573,0.5960470177208885,0.3468055139536125,0.057147468325499044,-0.0007257374922081672,-0.021459782217370597,0.3404161323125311,1.803274707052696,-1.462858574740165,0.05847966720374679,0.14896602598660116,-1.637827205046192,3.942590908022297,2.139316200969601,8.493627708311966,51.551994897781945,1.4055323563149638,0.23157335793108993,6.06949076038882,0.11938068566525782,-2.1254378527059594
互联网平台,1,2025Q1,8,-0.46232747270277513,0.29148197681328897,0.5430322984138216,0.2624678303167796,0.14347802567526932,0.05102184559412937,0.6346480623823874,1.3312843637819627,0.4015944393949701,0.5083431914358871,0.09006236916914276,0.053728807964093406,-0.01170588977729789,0.5394741143315941,1.6086615838303364,-1.0691874694987424,0.05847966720374679,0.39053979610938805,-1.637827205046192,3.968590281287935,2.359928697457599,10.590196317590612,52.90989017863092,1.7151046760133302,0.3432873355600828,4.996119863306606,0.18163295224198808,-1.7057673741988986
互联网平台,1,2025Q2,9,-0.46232747270277513,0.29148197681328897,0.6188586740018421,0.2118643364075126,0.13061364112886473,0.03866334846178053,0.546943934517,1.4380902920236454,0.3143627697151734,0.5805707283590213,0.10506650192580526,0.11294633546263855,0.0006161083219496169,0.6547058069636529,1.477342489567545,-0.8226366826038922,0.05847966720374679,0.2791541026917454,-1.637827205046192,4.108112392566206,2.6307699029986615,13.884455472078645,60.831782602648204,1.9245762371557078,0.43927190564107865,4.381286880495939,0.26721693067409097,-1.319694476025777
互联网平台,1,2025Q3,10,-0.46232747270277513,0.29148197681328897,0.5611768337454575,0.2720156925907992,0.11539869171225905,0.05140878195148424,0.5880031272357118,1.329524216741841,0.40067640712598646,0.5101168583564186,0.08920673451759492,0.016673877397923698,0.006483627420266163,0.31983543102601913,1.5710565571345254,-1.2512211261085062,0.05847966720374679,-0.1070258615415667,-1.637827205046192,5.520527272197369,3.9494707150628434,51.907885500829686,249.76669751165645,1.3769011504800561,0.28615515189627666,4.811729376024461,0.7147202726507942,-0.33586403989922875
互联网平台,1,2025Q4,11,-0.46232747270277513,0.29148197681328897,0.5968380634094596,0.27041375381311805,0.09235096842707528,0.04039721435034712,0.6702859131749499,1.1648984230480268,0.5172988866622662,0.4138380304419633,0.06886308289577049,-0.006084373857291436,-0.014812785865335215,0.11340788257067097,1.660994479130883,-1.547586596560212,0.05847966720374679,0.00618599622812736,-1.637827205046192,6.144387006164338,4.483392527033455,88.53451951966979,466.09384881897756,1.1200887044478363,0.21276083243530014,5.264543720886463,0.991665152676986,-0.0083697763839651
互联网平台,1,2026Q1,12,-0.46232747270277513,0.29148197681328897,0.5974646944994889,0.25874346958365063,0.09210565939102665,0.05168617652583382,0.7559727515145083,1.449819682509529,0.30171357574267355,0.5921512790220531,0.10613514523527334,-0.00608204754723618,-0.0028585149704230747,-0.12911908794371046,1.813448959223867,-1.9425680471675775,0.05847966720374679,-0.23028521912400218,-1.637827205046192,7.0427392281464405,5.229290268922574,186.66027789680996,1144.5184137268725,0.8788692965759812,0.1433353847053048,6.131558500944634,1.6404998713384655,0.4950009949907721
互联网平台,1,2026Q2,13,-0.46232747270277513,0.29148197681328897,0.6815823715690826,0.19254548294733476,0.08802629391576824,0.0378458515678145,0.7655997895949673,1.3494704056815938,0.3834898500752739,0.5250689907311873,0.09144115919353879,0.025806915730189894,-0.020090564503220183,-0.03827242947600228,1.787508666825293,-1.8257810963012953,0.05847966720374679,0.14742939526456192,-1.637827205046192,7.37406223712052,5.5865535702952265,266.8144759612047,1594.0962450714555,0.9624507052311555,0.16109176679180495,5.974549316819073,2.567957805547427,0.9431109548311327
电信服务,2,2023Q1,0,0.6950005098994563,0.34730257233655526,0.24096880910832372,0.35667603364864836,0.31801141294982893,0.08434374429319892,0.376962767027594,0.14842000511827322,0.965,0.03,0.005,0.031085936678631465,0.09781481997279898,3.074267412608609,0.4608166609349638,2.613450751673645,0.09790232768111912,0.47998417359465173,-1.9418595757468844,-2.360193102239507,-2.821009763174471,0.059545785200542066,0.09440199220002815,21.634027289155867,13.646058859151454,1.5853681647172027,0.012882151419827405,-4.351912536553954
电信服务,2,2023Q2,1,0.6950005098994563,0.34730257233655526,0.26269184584982436,0.36377983209001674,0.2722940217681762,0.10123430029198274,0.382329647343539,0.5394157318676948,0.8479713794323442,0.12849055827706915,0.023538062290586602,-0.05808844078337219,0.0005675158901458643,2.222559894589627,0.7427541200096752,1.479805774579952,0.09790232768111912,0.38839206676825855,-1.9418595757468844,-0.6308903958910312,-1.3736445159007065,0.25318254823730624,0.5321177945137169,9.230930856206825,4.392092542051942,2.101715928757327,0.02337110596776823,-3.756254807299171
电信服务,2,2023Q3,2,0.6950005098994563,0.34730257233655526,0.3227840354203361,0.32831289341603354,0.282496876936834,0.06640619422679625,0.46776275360106373,0.7914724284785555,0.7448751054833871,0.2150095785113037,0.040115316005309175,-0.012731285992681057,0.015178101098683762,1.6532412405259997,1.0776229817118503,0.5756182588141494,0.09790232768111912,-0.279441870487157,-1.9418595757468844,0.3093941396354386,-0.7682288420764117,0.4638338642409299,1.3625993190789836,5.223884282116632,1.7782295932449108,2.9376883063699863,0.02423014432921614,-3.7201577875385032
电信服务,2,2023Q4,3,0.6950005098994563,0.34730257233655526,0.3281059138152562,0.31412993005812057,0.26638863863652307,0.09137551749010013,0.45961781332151325,1.158505453537737,0.5481550736300669,0.3764236032456354,0.07542132312429776,-0.011516428117893995,0.02174153881849029,1.6204953668940838,1.235974995865845,0.38452037102823877,0.09790232768111912,0.2169187882602154,-1.9418595757468844,0.8408531465131448,-0.3951218493527002,0.6735979567731079,2.318344020424524,5.055594070306666,1.468909620846186,3.4417325603697253,0.034054378360328104,-3.379796668446708
电信服务,2,2024Q1,4,0.6950005098994563,0.34730257233655526,0.346644804604453,0.30005633477299826,0.27487826386774544,0.07842059675480322,0.5239534137628385,1.5026192337449291,0.29179553645224543,0.5837654037813966,0.12443905976635791,0.017988967306758363,0.01036177320919126,1.1719993524366232,1.4495894331274073,-0.27759008069078406,0.09790232768111912,-0.10762955587356848,-1.9418595757468844,1.9740729439510143,0.524483510823607,1.6895859701162574,7.199941809323985,3.2284409814681525,0.7576073157387233,4.261364580831935,0.05454728587636951,-2.908687322727861
电信服务,2,2024Q2,5,0.6950005098994563,0.34730257233655526,0.33432864064369033,0.3135251373805159,0.28067428115159626,0.07147194082419764,0.5709014444038045,1.2719104414654765,0.46480570376401353,0.44773257111314924,0.08746172512283726,0.0005388385577962396,0.010392499647436958,1.0809084315811215,1.5514487895849245,-0.470540358003803,0.09790232768111912,0.40844584789682553,-1.9418595757468844,3.292280045882853,1.740831256297928,5.702081344214286,26.90413644249915,2.9473558063793694,0.6246646345344037,4.718301058577125,0.16806062558317456,-1.783430498109042
电信服务,2,2024Q3,6,0.6950005098994563,0.34730257233655526,0.35437302896865036,0.3217279178482203,0.23285753418813984,0.09104151899498938,0.47754163965895613,1.3019364620225158,0.44062460370816325,0.46862241296879903,0.09075298332303772,-0.1533099042584135,0.023336088188885454,0.5745885015952517,1.4669830729592455,-0.8923945713639938,0.09790232768111912,-0.02776545680412361,-1.9418595757468844,3.9642179299602467,2.497234857001001,12.148854153690317,52.67905456501041,1.7763993909781364,0.4096735846514602,4.336133589109611,0.21581217119697682,-1.5333468273918387
电信服务,2,2024Q4,7,0.6950005098994563,0.34730257233655526,0.3624079968525934,0.3246815670979937,0.23290190478624717,0.08000853126316586,0.5511126973548249,1.2584538961854843,0.46923262338816174,0.44643347648468124,0.084333900127157,-0.02327338399901968,-0.000728607659958587,0.6048536879547735,1.7019647973302983,-1.0971111093755248,0.09790232768111912,0.00524505023814633,-1.9418595757468844,5.054957101193788,3.352992303863491,28.588150216205275,156.79780376129008,1.830984294229814,0.33383410220875287,5.4847131617633975,0.5234445404695452,-0.6473241941698271
电信服务,2,2025Q1,8,0.6950005098994563,0.34730257233655526,0.49325013537453005,0.2583330856675967,0.182982286190085,0.06543449276778814,0.7800107465557264,1.4118621603217054,0.3529694493788515,0.5413488975391089,0.10568165308203963,0.10554519687319719,0.012223865599926692,0.5408527668969978,1.8596560210841677,-1.31880325418717,0.09790232768111912,-0.02879938572065735,-1.9418595757468844,5.766781266830411,3.9071252457462435,49.75571073928585,319.50766585955967,1.7174708401592096,0.2674551863919326,6.421527521408403,0.8545398232611988,-0.15719217334484994
电信服务,2,2025Q2,9,0.6950005098994563,0.34730257233655526,0.4314871674831594,0.326642931429863,0.17614432985029918,0.06572557123667837,0.8501073630342327,1.442766280426417,0.32634750977842975,0.5635224776317165,0.1101300125898538,0.07690761180633321,0.02171480522681364,0.3367683393661218,2.004094490645281,-1.6673261512791593,0.09790232768111912,-0.21892938922295238,-1.9418595757468844,6.843632642394662,4.839538151749381,126.41095556738215,937.8899728519366,1.4004146052227153,0.18875108334767196,7.419372542848973,1.7702774843672169,0.5711363051274116
电信服务,2,2025Q3,10,0.6950005098994563,0.34730257233655526,0.5020013047251605,0.264782929464736,0.17065525941332105,0.06256050639678246,0.9251709375085748,1.3671184983133926,0.38570138331775616,0.5160139396107037,0.09828467707154012,0.13196786899905044,0.030787467678795373,0.29288190883875825,2.0625014223381117,-1.7696195134993535,0.09790232768111912,-0.39950295317638035,-1.9418595757468844,7.986326555230361,5.923825132892249,373.83896614693884,2940.475421434618,1.3402845053322008,0.1703978105593876,7.865620461508691,5.010505738161513,1.611536855742916
电信服务,2,2025Q4,11,0.6950005098994563,0.34730257233655526,0.5311575816064433,0.254402414887469,0.15187811836228832,0.0625618851437993,0.8416640472581374,1.2976968356593264,0.43697391061644175,0.47468271385862026,0.08834337552493801,-0.09470064357414254,0.022674420161034225,-0.22244497882711328,1.969601350987587,-2.1920463298147004,0.09790232768111912,-0.4561510557553954,-1.9418595757468844,8.856147968404517,6.886546617416931,979.0146605235753,7017.399370953811,0.8005590532365471,0.1116879642018897,7.1678184749561575,7.8375904973345305,2.058931452601726
电信服务,2,2026Q1,12,0.6950005098994563,0.34730257233655526,0.5392899094345337,0.27796462969070335,0.13090920950510787,0.051836251369655195,0.904089437613884,1.3166465731644235,0.4225411015864517,0.4866850423155582,0.09077385609799012,-0.021530095322982112,-0.03149085982683739,-0.4153391513827888,2.062613138376986,-2.477952289759775,0.09790232768111912,-0.6187987576092698,-1.9418595757468844,9.510525771011027,7.447912632634041,1716.2769033767418,13501.090932967521,0.6601163633587558,0.08391488314527351,7.8664992265551,11.329424679736814,2.4274032952631606
电信服务,2,2026Q2,13,0.6950005098994563,0.34730257233655526,0.5132653663640054,0.3028675447672765,0.1200198769420852,0.06384721192663291,0.9092889681094328,1.4818645295943884,0.29013770585559134,0.5942661835593667,0.11559611058504198,0.05281619120315917,-0.02844122306666122,-0.11377367545332057,2.113238436101358,-2.2270121115546786,0.09790232768111912,-0.2102446902979095,-1.9418595757468844,9.802406638513112,7.689168202411753,2184.556697293021,18077.197899732342,0.8924599186134942,0.10785019354695248,8.27499598528734,19.49629292272693,2.970224340970341
金融,3,2023Q1,0,-1.8589182769205133,0.17083129165746028,0.43738435283900023,0.36209522661199606,0.1481513199992704,0.05236910054973335,0.02,0.14842000511827322,0.965,0.03,0.005,-0.07301188540129488,0.10320693174991563,2.654486208809137,-0.35818203830309725,3.0126682471122344,0.059149071234361736,-0.11555678094107048,-1.201663153500067,-3.136777866737341,-2.7785958284342436,0.0621256812746301,0.04342248577039547,14.217679264047348,20.341604004285873,0.6989458285124298,0.00883283010423123,-4.7292798056131975
金融,3,2023Q2,1,-1.8589182769205133,0.17083129165746028,0.4696765404755357,0.3488941123943456,0.1344309656036078,0.046998381526510806,0.02,0.41219086111699105,0.8846773787397314,0.10039946046601608,0.01492316079425245,-0.0894927408641253,-0.0024062743524747125,2.0454123345941095,-0.0632965984041175,2.108708932998227,0.059149071234361736,0.08027691544377641,-1.201663153500067,-2.343315251548472,-2.2800186531443543,0.10228229881125869,0.0960088166575565,7.732346194503799,8.237599123830979,0.9386650258489143,0.007908821439783366,-4.839776504538336
金融,3,2023Q3,2,-1.8589182769205133,0.17083129165746028,0.4697343518646499,0.3053299242631822,0.1782102981546913,0.04672542571747665,0.19321709577831594,0.6126465012598988,0.8084624768256885,0.16692879734467816,0.024608725829633325,-0.0245379316620071,0.006936117738774707,1.6522177683911319,0.49240642202575935,1.1598113463653725,0.059149071234361736,-0.08733822249076247,-1.201663153500067,-1.5622227341576567,-2.054629156183416,0.12814034682263592,0.20966951328674463,5.218540517181828,3.1893315403710285,1.6362489917165317,0.006687055917796573,-5.007581573780375
金融,3,2023Q4,3,-1.8589182769205133,0.17083129165746028,0.5525240026991766,0.26508160444853884,0.13922015630315876,0.04317423654912579,0.33662169521764157,0.7889491970186469,0.7286340443825396,0.2361855519879602,0.035180403629500166,-0.013297222607085712,0.016670590891941513,1.3499746852389447,0.7314347145686498,0.6185399706702949,0.059149071234361736,0.1360909730085435,-1.201663153500067,-1.186475365518393,-1.917910080087043,0.14691367933544272,0.30529542472388826,3.8573278821273567,1.8562159327446324,2.078059892753881,0.005666942315665209,-5.173105580836189
金融,3,2024Q1,4,-1.8589182769205133,0.17083129165746028,0.48580707476742335,0.31107703636999623,0.16165129824167043,0.04146459062091005,0.355992615111373,0.8044741414236827,0.7186760150905771,0.24572865152262738,0.035595333386795554,0.006008032002331853,0.0056882986280585406,1.1089761906577733,1.001788463048691,0.10718772760908224,0.059149071234361736,-0.22310592414434716,-1.201663153500067,-1.0384570034578728,-2.0402454665065637,0.12999679710205544,0.3540004822865619,3.0312533797065515,1.1131432025780346,2.7231477250062546,0.003940532305666324,-5.536439461836882
金融,3,2024Q2,5,-1.8589182769205133,0.17083129165746028,0.5612133262830519,0.2973513598072991,0.10333358935445586,0.03810172455519312,0.5130659727989207,1.063169767972264,0.5750161882202138,0.36856715760858105,0.05641665417120514,0.0021128242777809225,0.02248332773019116,0.6960192425584084,1.198439869238552,-0.5024206266801436,0.059149071234361736,-0.0941228925273861,-1.201663153500067,0.6665130360962359,-0.5319268331423161,0.5874719180663014,1.9474348325472766,2.005752380639687,0.6050642509455277,3.3149411446888792,0.011783231982204472,-4.441077776571999
金融,3,2024Q3,6,-1.8589182769205133,0.17083129165746028,0.6295911424169393,0.22124641575687887,0.11075970896426608,0.03840273286191596,0.3310302240779328,0.940799833992502,0.6445882330367432,0.3103395399932093,0.04507222697004748,-0.1774637733578993,0.031231432569549928,0.412210701058746,0.999441825535459,-0.587231124476713,0.059149071234361736,-0.08857866441403979,-1.201663153500067,0.9334018980811242,-0.06603992745433485,0.9360934877154641,2.54314600199449,1.510152593559866,0.5558642748703154,2.716764976328419,0.014136440082880087,-4.25899941238368
金融,3,2024Q4,7,-1.8589182769205133,0.17083129165746028,0.6243262898834447,0.23405763192181694,0.11019958829118387,0.0314164899035545,0.3150463483788551,0.9471462887925765,0.6398520606061059,0.31488453111459813,0.04526340827929599,-0.01382345319565903,0.009510331607389455,0.5964629848625546,1.1302963731327043,-0.5338333882701497,0.059149071234361736,-0.006265338933826081,-1.201663153500067,1.6541016935629638,0.5238053204302596,1.688440497610719,5.228381123594934,1.8156853229719658,0.5863529375064694,3.096574105509504,0.03065676630223265,-3.484901880695277
金融,3,2025Q1,8,-1.8589182769205133,0.17083129165746028,0.6470573514353124,0.2319563161404912,0.08625362881898498,0.03473270360521152,0.36346575891006994,1.0148660074715241,0.5997950587969271,0.34944322625233104,0.050761714950741846,0.0616074098061965,0.01348622092573229,0.7430836877872043,1.1496465528299316,-0.4065628650427272,0.059149071234361736,0.2838371009434733,-1.201663153500067,2.0338061588375815,0.8841596060076498,2.420948985350725,7.643122002948484,2.1024087007563588,0.6659352302534416,3.157076852588538,0.05089824210888643,-2.977926892193237
