prov,region,year,dev,numi,d_goods,d_labor,d_capital,d_land,d_tech,d_inst,seg,lnpgdp,urban,indstr,digital,transport,fiscaldec,openness,humancap,finance,miscap,mislab,mismean,ace,tfp,lntfp,innov,entry,flow
天津,东部,2012,0.85,0.5170016925627708,0.5570131915365023,0.492390500449136,0.52841226629212,0.4080132133310168,0.5263718216692894,0.5718462208353902,0.022697924754014654,11.606623770337878,0.7264456367298104,0.4677466229323461,0.49548447543348517,0.7147578439065286,0.5451290510749648,0.5610011950076622,0.7407143914366351,2.4195705285847917,0.40304620841348004,0.3025355904949506,0.3527908994542153,0.6037800079645634,1.2618883583798943,0.23260929616455917,4.5444333532308905,0.10995002813342052,0.3931130838709516
天津,东部,2013,0.85,0.5236590890781975,0.5847737688170433,0.48841703503442924,0.5447492032726928,0.43262990968852694,0.49545708759448864,0.5723177461595979,0.02116438134941722,11.62381060283218,0.7304834450630832,0.46405023257352823,0.4872148720887287,0.709318060696505,0.5066602589575325,0.530802462199421,0.7414509224205986,2.4479291588383445,0.38651190885866704,0.3254122219246545,0.35596206539166075,0.5722556080424688,1.2788837916378355,0.24598765970244565,4.604995584967141,0.12492288489588332,0.38116199344341706
天津,东部,2014,0.85,0.5445630382037006,0.5990105725367576,0.5158476305919684,0.5432876533806568,0.43760286801382775,0.568173259670418,0.5841745473918523,0.02276505432512219,11.743782021832908,0.7478069542662931,0.4600990161370607,0.5193111654555388,0.7429792271607054,0.558424037433038,0.5349061347136054,0.7483676997239894,2.3815242033514252,0.3953670368810622,0.32547175193658523,0.3604193944088237,0.6002396075789346,1.2905220489000422,0.255046825578845,4.855469330805158,0.12432756935412127,0.3994779017000482
天津,东部,2015,0.85,0.5452222578544497,0.5890265717525478,0.5451662493545427,0.5487107577242692,0.4793734180459577,0.5214476873622376,0.5679310039932287,0.021335180038882236,11.76393072021911,0.7641861854187181,0.460343631358968,0.531178950096471,0.7581944439306897,0.5202597251279906,0.5929015995924802,0.7806867868577138,2.6105640243588626,0.3820437938509058,0.3303044944138385,0.35617414413237214,0.6147244252608067,1.374313494902163,0.3179543300037633,4.835643364968805,0.11881083006993703,0.37288925244561244
天津,东部,2016,0.85,0.5763231464206722,0.6410105735996711,0.5471097957022578,0.582913832833056,0.48156534954009544,0.53794341432918,0.6440407831959405,0.018477445380224354,11.94504658358328,0.785928404743089,0.4309147947506721,0.5416565726424246,0.7782160542619301,0.5925685837891208,0.5208046688210968,0.7882307357434829,2.5452174366655878,0.3683120622126173,0.33369908113137225,0.35100557167199475,0.62903154583187,1.4136514760255854,0.3461760562058357,5.197480173368523,0.1218854575826837,0.4415671080232899
天津,东部,2017,0.85,0.5863538725186931,0.6339468922505381,0.5460518611629424,0.5979692124667895,0.483348594460923,0.5737956685373053,0.6660169820673912,0.02107216719940314,11.926699376622226,0.7667406747225599,0.45235159970209027,0.5567860106091291,0.7957470340218978,0.5464214001882357,0.6150126835049647,0.7869832450365617,2.5782502414686967,0.3398217622032163,0.28368326262760235,0.31175251241540936,0.619953983893312,1.3789489727306832,0.32132159503058205,5.227849953594103,0.12835782542089705,0.43787018680754064
天津,东部,2018,0.85,0.6115934461038173,0.6693999051197598,0.5666360948281849,0.6100496936447135,0.5137876383869914,0.5982601488367219,0.6949382097003768,0.019626060479023287,11.97473837228586,0.7847107769415409,0.47714269891813854,0.5877132514041832,0.8272391881532434,0.5289786049578212,0.558301721061684,0.805031674246757,2.682815812213156,0.38315595453836937,0.30118520372059665,0.342170579129483,0.6301247194775504,1.4789217300592363,0.3913132614758617,5.297302910696631,0.12449072287719724,0.44053414326747625
天津,东部,2019,0.85,0.6262655012995824,0.6826024781614259,0.6149360742405292,0.6526678153730724,0.48142874464102753,0.6253404116262287,0.6691681302878048,0.020211407778665112,12.04005316205991,0.8050016299984524,0.4501635446556018,0.6083014802624128,0.8430527800197483,0.5528171077433223,0.584710845185296,0.794845904001325,2.7251471438840302,0.3299611248122242,0.28565802896033293,0.3078095768862786,0.6580790682631191,1.5028344360257826,0.4073529490317872,5.571486473271885,0.1354755991730901,0.4814005675624722
天津,东部,2020,0.85,0.6494773472953975,0.7062748481805795,0.6371053804894871,0.6269049003848559,0.5376115612909333,0.6649358923944342,0.7046301644133601,0.01754427179367677,12.191381236398003,0.7979296630291023,0.428316053057041,0.6329218895654609,0.8615613571485095,0.5832820787350266,0.6416848331747176,0.7425279952410698,2.6646634205566837,0.32390488730038425,0.3030856331792178,0.313495260239801,0.6736921920460627,1.5623188903540137,0.446171185736885,5.435785066195265,0.12490593140070311,0.4592167527930144
天津,东部,2021,0.85,0.650297952099127,0.7281729555563571,0.604121277159871,0.6516309246671544,0.544917717566679,0.6472221305387442,0.7017077641256282,0.021534784035321275,12.292322859037693,0.8307600086212125,0.43904452857422144,0.648942926522421,0.8818737954954566,0.5541805684503677,0.5596354033884523,0.8242944832308832,2.7504710548106504,0.3682880354093459,0.30159541942002094,0.3349417274146834,0.6792321703152124,1.6140300410734227,0.478734182483353,5.648020982598519,0.13171298225135308,0.46332859187996644
天津,东部,2022,0.85,0.68516766722243,0.7314686185056148,0.6284652683122565,0.7069718185435867,0.5496016226843554,0.7158979534128079,0.7611089846634957,0.015368076125125642,12.340560012627654,0.8213926302112157,0.44736229394257404,0.6637368967537105,0.8831559580754962,0.5729594159781428,0.5437054656362394,0.8449495937569727,2.726222845053035,0.325963327106199,0.28814100300717416,0.3070521650566866,0.7018826846395928,1.6256931489944693,0.48593427806110046,5.842227825176672,0.14417508505921436,0.4917628198010222
天津,东部,2023,0.85,0.6839386381256856,0.7493218626842766,0.6647334252018083,0.657908369232249,0.5859619604743195,0.6846761644457053,0.7417509563829298,0.0196066972088254,12.363403862438496,0.8381069261836427,0.4287962405459751,0.6472629958561054,0.9066931728559227,0.5446146375649029,0.5590624390817341,0.8175416975321264,2.8189702682890174,0.34183015732635097,0.28999502761021806,0.3159125924682845,0.6922545954489365,1.7102911050233411,0.5366635928816743,6.006441873192045,0.1465940211193408,0.49025014280938195
河北,东部,2006,0.52,0.30970504395397813,0.34422609188578346,0.30800410828185426,0.31598334177405624,0.22465566860174083,0.27643538482007757,0.3708332215966813,0.028316167739299933,10.512010615881449,0.5379846395233844,0.5593454087895492,0.28471015315439674,0.43974032293302917,0.46975013271179744,0.32545848825018825,0.5334830416242468,1.70757416759169,0.6155231177943535,0.5019952967351408,0.5587592072647471,0.46896801442016445,1.080846964855033,0.0777449605086541,2.298000521018845,0.0877006917227842,0.24437410807773002
河北,东部,2007,0.52,0.3122536637826607,0.35804536657681874,0.28901815161760586,0.3480285903681733,0.2601186309020713,0.24033628934688606,0.35672750121022534,0.0300810626297798,10.542029482498984,0.5314433798522071,0.5556585978426704,0.32874417032324343,0.4372770865330101,0.4507740165740097,0.40814500961394673,0.5281653893862728,1.7720972793419358,0.5804959303369991,0.4669935633775948,0.5237447468572969,0.4884424311140394,1.0977123761224987,0.09322835624218175,2.617809175049534,0.07800321271272735,0.25680923450649906
河北,东部,2008,0.52,0.3358326767226828,0.3746007395031955,0.31587283400061317,0.3316699530780262,0.28781373191319093,0.3181263799872722,0.3756129845463403,0.029019618991164536,10.632902928904008,0.5455415055340603,0.5130479934641116,0.310533559822108,0.4596337613111856,0.5255044364668519,0.346933256689983,0.5524406038424625,1.78154233260588,0.588136434186186,0.5369748390755131,0.5625556366308495,0.49872399101858694,1.1327754887101888,0.12467080593207103,2.717875125008957,0.09572181221602388,0.258923476583194
河北,东部,2009,0.52,0.3450957822560406,0.3947092053555088,0.31801039550422294,0.3306936175189973,0.2550347901380223,0.35224928355552465,0.40563303792071576,0.02672257426571641,10.736035742431262,0.5596564173487761,0.5321737444917793,0.33903835582866837,0.48847589897488347,0.5071493867886379,0.37708202620135467,0.528245298118467,1.8257255534326398,0.5637481895630008,0.4905055051261527,0.5271268473445767,0.520561416485361,1.1842649302570345,0.16912227009461395,2.887563527204487,0.10010742602792655,0.3069954442667201
河北,东部,2010,0.52,0.3340431909437036,0.3806763894532527,0.2943183372392634,0.33198991519113963,0.29835893747744513,0.3119988381194952,0.3773490043387592,0.029526530978651426,10.791042260860484,0.5615246239780474,0.5620348521831195,0.3457468915114279,0.5102236128501418,0.4661555857269444,0.3423997705041808,0.5571512694866155,1.969687660912814,0.5634133168975877,0.5163031254756347,0.5398582211866112,0.5246482216708328,1.192350540859091,0.17592660331264948,3.050587391728885,0.08615380558739832,0.29057397783838895
河北,东部,2011,0.52,0.35526101570762936,0.40821946765602196,0.3358888515135039,0.3758346997579004,0.28100598104835606,0.32197078331582146,0.3858028540228608,0.0267572068900882,10.941981950123672,0.5640611295527194,0.5298219353557605,0.4109640449283408,0.5639635735967146,0.5252764005119402,0.33341268908713134,0.5773923438333313,1.9522353247059987,0.548010161277766,0.4970407635947952,0.5225254624362806,0.5362877011218168,1.2237266615312274,0.20190084340899983,2.904448494948808,0.10137604687198448,0.27972253736230757
河北,东部,2012,0.52,0.37753263034279017,0.4320311251902051,0.3714777367186152,0.39619326093446766,0.3023985532538834,0.3324120221841667,0.4049868329601702,0.026484944201594075,10.945860811527538,0.5697746356463972,0.49851237475898585,0.3914413943457686,0.5774754149184642,0.48857583291477336,0.4014783815209605,0.5622554712825211,1.9120766008396715,0.5534243881065248,0.5015084056624759,0.5274663968845004,0.5587007767751565,1.2790057156688908,0.24608299144433624,3.3403020429481,0.0880828505388719,0.2721657091232981
河北,东部,2013,0.52,0.3796298827207556,0.4544400528606828,0.3412759612084625,0.3813993245077005,0.31473633053342026,0.3364965215458476,0.42748504142102495,0.024234139146390554,11.009376193691283,0.5815770881955525,0.5224820597519203,0.38918448871218697,0.5712522453741082,0.48901780274334683,0.3470999187127799,0.6368520052915254,1.9403611055254715,0.547585089656242,0.4775688256165609,0.5125769576364014,0.5598600108779729,1.3092106684670852,0.26942441245608423,3.3807657026884113,0.08889986632458743,0.30392012335242236
河北,东部,2014,0.52,0.402008333259277,0.45659738310718895,0.36721635969864597,0.40805609999473436,0.3364935705895237,0.38455793195316273,0.44231349478348675,0.025832200976256218,11.105119724569445,0.5969405183643487,0.4868990077440736,0.4537068297765062,0.5836758533307826,0.4756315392325477,0.3890725736674979,0.5912480954099261,2.052780313226198,0.5230967929542495,0.4924063956492214,0.5077515943017354,0.5679181194587393,1.356260039607987,0.3047309407551695,3.546502762445921,0.0953462524643439,0.29857495358676883
河北,东部,2015,0.52,0.4200664373606351,0.47747048604529385,0.36731765562237534,0.463146509265407,0.298232553286209,0.43209757871917054,0.45681064135887073,0.02431543965297567,11.104908862048772,0.6116502610038242,0.5121535818528723,0.44170687014141646,0.6393875215379765,0.4690640688781336,0.4072061900049245,0.6241760420746206,2.0348453122698906,0.5312635710290079,0.4860508981265867,0.5086572345777973,0.5768525833604088,1.4061567516677902,0.340860274846866,3.5891798275763716,0.10774617438792798,0.3452893628276158
河北,东部,2016,0.52,0.43562957963202065,0.48391559568567705,0.4228153246671958,0.43820547419965317,0.3613612391347038,0.4211297052723546,0.46735124952760504,0.022719809684376126,11.285821283490145,0.6323549194395981,0.5008333955466817,0.4227968299849354,0.6311015684576391,0.5014975283515142,0.38454941770373874,0.6365708043986228,2.0720910176259943,0.561478421268143,0.4553785531511586,0.5084284872096507,0.6023159956369105,1.423022189109653,0.3527829121763417,3.613999485763533,0.10778975756958203,0.3373902830502969
河北,东部,2017,0.52,0.4653364468868979,0.5115841810570945,0.41134305644242375,0.49229664915092125,0.3735217496221912,0.47214076580704273,0.515002025670091,0.023263049942299427,11.337864821411353,0.6445433477040049,0.4983591248422319,0.45136025266982405,0.6578254963670694,0.5057044503820858,0.36362783480592836,0.6182323042362178,2.0944974797989095,0.5129097998305285,0.4432126979498986,0.47806124889021356,0.6247462040250202,1.5311074487084764,0.42599129625632254,3.8470873100427365,0.12590396580005514,0.3669945377057875
河北,东部,2018,0.52,0.46539794939065415,0.5191050887741676,0.41813408168347627,0.47860603986561995,0.3563489991232026,0.4648285076389076,0.5370038248926582,0.023585966765802328,11.443536264957098,0.6420806275614037,0.5118426726876336,0.48773803438147467,0.6866460448424779,0.4428456494827441,0.3590281161931522,0.621686021082714,2.1072855544482105,0.5097687234938811,0.42735251468991986,0.4685606190919005,0.6384174821515763,1.537646553290233,0.43025303536910803,4.010690766791082,0.10516527199821173,0.3796198711794665
河北,东部,2019,0.52,0.5037495473423098,0.5476778824982151,0.45061718651199095,0.5146621643411502,0.39034235390688726,0.55711784302635,0.5483205445878973,0.023243794946582335,11.518121599071234,0.6834073120366042,0.46895756132349053,0.5325583918839785,0.6583362182550502,0.49394535437163745,0.45118759679155873,0.6759309919101104,2.1954069673529304,0.5168784242666862,0.45814131496060684,0.4875098696136465,0.6738663731643673,1.6560070325638983,0.5044093026713805,4.1836479234354025,0.09920365050613414,0.3674466395472183
河北,东部,2020,0.52,0.5197636859137087,0.5743490683409374,0.4926696073043701,0.5421871271551868,0.39334796289405355,0.5233893208839038,0.5669503140336526,0.0224390499626337,11.48828293916302,0.6742882432357129,0.5022657945221374,0.5259819048400248,0.7054182131482951,0.5114377773924603,0.4350751343009947,0.6592589193141666,2.1599415119563665,0.5046857572655655,0.41052878570660933,0.45760727148608743,0.6673207755310736,1.6664080529026795,0.5106704434677587,4.536545933787486,0.11202933511284131,0.34841628126371654
河北,东部,2021,0.52,0.515648654004302,0.5785032445518604,0.46521301922007297,0.5155628196976646,0.39391078833343646,0.5407779023953859,0.5809610557516548,0.020568371006867547,11.611202487126103,0.702798493835876,0.4545804968981801,0.5468941714186206,0.7638143587808437,0.5144738149777631,0.3630821647397922,0.6996624096180807,2.1113702998058916,0.5016821543594925,0.41975484353803305,0.46071849894876277,0.7015993504097796,1.6924881054976673,0.5261996980086482,4.583085812207863,0.11468623511748817,0.40783136470111725
河北,东部,2022,0.52,0.5788208962023077,0.6155593663237908,0.567006172052778,0.5785298742359063,0.45113747192059217,0.5966039953464565,0.6457512615649004,0.024049679194934236,11.847637388577583,0.694119185389461,0.49739089716962176,0.5651548213161599,0.7586682146604377,0.5296060529190562,0.40897418132535346,0.6891331840872287,2.224036186281167,0.5081000341759172,0.40846032784151093,0.45828018100871404,0.7123060023300525,1.7329396418612193,0.5498191814259659,4.662794937699441,0.136831588664044,0.46049804516506226
河北,东部,2023,0.52,0.621218310003107,0.6802748486143666,0.5787220820262703,0.6292000713785156,0.5125449749046475,0.6364620290284158,0.6700783455097281,0.01803933295236039,11.76891209204875,0.7169884691954049,0.4710919863003064,0.565815356316314,0.7469474354598038,0.5676026911292156,0.42217584483935316,0.6795719801500717,2.205436144573013,0.4223208112364278,0.4061330253144084,0.41422691827541813,0.7688696395958208,1.8516532160966317,0.6160788703628781,4.775024289320699,0.12706879680735603,0.3991712272770166
山西,中部,2006,0.45,0.3194389586145318,0.3719801424354604,0.28296172139200293,0.34490909291152155,0.26165922086976745,0.29250958236503327,0.3434497018418858,0.02799887760797894,10.38517556729393,0.47737959105697503,0.582899416899119,0.2568973402136218,0.3881662116989359,0.5339132323293647,0.2725689345895447,0.5594258172959857,1.58639583817548,0.499993065381648,0.4531586873850119,0.47657587638333,0.40804480692143946,1.0010328655249248,0.0010323324863350228,2.197383729701452,0.07302400610512974,0.2566700272937831
山西,中部,2007,0.45,0.3460240813765074,0.390242560848231,0.3014954571341937,0.39545830349645583,0.2797052815664974,0.3100949832197444,0.379006035940487,0.024863795945717117,10.480031658407523,0.49647980748575,0.551924010393491,0.27483063709921984,0.4155263928332841,0.4724430116553216,0.33733677469594125,0.5547774815909378,1.6416215570799886,0.5005030036554142,0.39086069567729403,0.44568184966635416,0.44277764922396184,0.997708773861194,-0.002293855013747827,2.5271118555413583,0.08842080855947283,0.2677038667738997
